STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP
Kentucky,Magoffin,12362
Kentucky,Marion,19404
Kentucky,Marshall,31191
Kentucky,Martin,11323
Kentucky,Mason,17150
Kentucky,Meade,28715
Kentucky,Menifee,6451
Kentucky,Mercer,21774
Kentucky,Metcalfe,10030
Kentucky,Monroe,10718
Kentucky,Montgomery,28203
Kentucky,Morgan,13345
Kentucky,Muhlenberg,30774
Kentucky,Nelson,45851
Kentucky,Nicholas,7166
Kentucky,Ohio,24087
Kentucky,Oldham,66470
Kentucky,Owen,10880
Kentucky,Owsley,4472
Kentucky,Pendleton,14529
Kentucky,Perry,26092
Kentucky,Pike,58402
Kentucky,Powell,12442
Kentucky,Pulaski,64623
Kentucky,Robertson,2135
Kentucky,Rockcastle,16750
Kentucky,Rowan,24583
Kentucky,Russell,17821
Kentucky,Scott,56031
Kentucky,Shelby,48518
Kentucky,Simpson,18529
Kentucky,Spencer,18794
Kentucky,Taylor,25549
Kentucky,Todd,12311
Kentucky,Trigg,14643
Kentucky,Trimble,8515
Kentucky,Union,14505
Kentucky,Warren,131264
Kentucky,Washington,12084
Kentucky,Wayne,20468
Kentucky,Webster,13111
Kentucky,Whitley,36242
Kentucky,Wolfe,7177
Kentucky,Woodford,26533
Louisiana,Acadia,62190
Louisiana,Allen,25605
Louisiana,Ascension,124672
Louisiana,Assumption,22300
Louisiana,Avoyelles,40462
Louisiana,Beauregard,37253
Louisiana,Bienville,13308
Louisiana,Bossier,127185
Louisiana,Caddo,242922
Louisiana,Calcasieu,203112
Louisiana,Caldwell,9960
Louisiana,Cameron,6968
Louisiana,Catahoula,9608
Louisiana,Claiborne,15944
Louisiana,Concordia,19572
Louisiana,Desoto,27436
Louisiana,East Baton Rouge,440956
Louisiana,East Carroll,7037
Louisiana,East Feliciana,19305
Louisiana,Evangeline,33443
Louisiana,Franklin,20156
Louisiana,Grant,22482
Louisiana,Iberia,70941
Louisiana,Iberville,32721
Louisiana,Jackson,15902
Louisiana,Jefferson,434051
Louisiana,Jefferson Davis,31582
Louisiana,Lafayette,242782
Louisiana,Lafourche,98115
Louisiana,La Salle,14917
Louisiana,Lincoln,47196
Louisiana,Livingston,139567
Louisiana,Madison,11161
Louisiana,Morehouse,25398
Louisiana,Natchitoches,38659
Louisiana,Orleans,391006
Louisiana,Ouachita,154475
Louisiana,Plaquemines,23410
Louisiana,Pointe Coupee,21940
Louisiana,Rapides,130562
Louisiana,Red River,8477
Louisiana,Richland,20192
Louisiana,Sabine,24032
Louisiana,Saint Bernard,46721
Louisiana,Saint Charles,52879
Louisiana,Saint Helena,10262
Louisiana,Saint James,21037
Louisiana,Saint John the Baptist,43184
Louisiana,Saint Landry,82764
Louisiana,Saint Martin,53621
Louisiana,Saint Mary,49774
Louisiana,Saint Tammany,258111
Louisiana,Tangipahoa,133777
Louisiana,Tensas,4462
Louisiana,Terrebonne,111021
Louisiana,Union,22330
Louisiana,Vermilion,59830
Louisiana,Vernon,48860
Louisiana,Washington,46582
Louisiana,Webster,38798
Louisiana,West Baton Rouge,26427
Louisiana,West Carroll,10982
Louisiana,West Feliciana,15460
Louisiana,Winn,14134
Maine,Androscoggin,107679
Maine,Aroostook,67111
Maine,Cumberland,293557
Maine,Franklin,29897
Maine,Hancock,54811
Maine,Kennebec,122083
Maine,Knox,39771
Maine,Lincoln,34342
Maine,Oxford,57618
Maine,Penobscot,151096
Maine,Piscataquis,16800
Maine,Sagadahoc,35634
Maine,Somerset,50592
Maine,Waldo,39694
Maine,Washington,31490
Maine,York,206229
Maryland,Allegany,70975
Maryland,Anne Arundel,576031
Maryland,Baltimore,828431
Maryland,Calvert,92003
Maryland,Caroline,33304
Maryland,Carroll,168429
Maryland,Cecil,102826
Maryland,Charles,161503
Maryland,Dorchester,31998
Maryland,Frederick,255648
Maryland,Garrett,29163
Maryland,Harford,253956
Maryland,Howard,323196
Maryland,Kent,19383
Maryland,Montgomery,1052567
Maryland,Prince George's,909308
Maryland,Queen Anne's,50251
Maryland,Saint Mary's,112664
Maryland,Somerset,25675
Maryland,Talbot,36968
Maryland,Washington,150926
Maryland,Wicomico,103195
Maryland,Worcester,51823
Maryland,Baltimore,602495
Massachusetts,Barnstable,213413
Massachusetts,Berkshire,126348
Massachusetts,Bristol,564022
Massachusetts,Dukes,17352
Massachusetts,Essex,790638
Massachusetts,Franklin,70963
Massachusetts,Hampden,470406
Massachusetts,Hampshire,161355
Massachusetts,Middlesex,1614714
Massachusetts,Nantucket,11327
Massachusetts,Norfolk,705388
Massachusetts,Plymouth,518132
Massachusetts,Suffolk,807252
Massachusetts,Worcester,830839
Michigan,Alcona,10362
Michigan,Alger,9097
Michigan,Allegan,117327
Michigan,Alpena,28360
Michigan,Antrim,23365
Michigan,Arenac,15041
Michigan,Baraga,8320
Michigan,Barry,61157
Michigan,Bay,103923
Michigan,Benzie,17753
Michigan,Berrien,154141
Michigan,Branch,43622
Michigan,Calhoun,134487
Michigan,Cass,51653
Michigan,Charlevoix,26244
Michigan,Cheboygan,25413
Michigan,Chippewa,37517
Michigan,Clare,30757
Michigan,Clinton,79332
Michigan,Crawford,13901
Michigan,Delta,35857
Michigan,Dickinson,25383
Michigan,Eaton,109826
Michigan,Emmet,33308
Michigan,Genesee,406892
Michigan,Gladwin,25337
Michigan,Gogebic,15096
Michigan,Grand Traverse,92573
Michigan,Gratiot,40599
Michigan,Hillsdale,45749
Michigan,Houghton,36219
Michigan,Huron,31166
Michigan,Ingham,292735
Michigan,Ionia,64210
Michigan,Iosco,25081
Michigan,Iron,11117
Michigan,Isabella,70562
Michigan,Jackson,158823
Michigan,Kalamazoo,264870
Michigan,Kalkaska,17824
Michigan,Kent,653786
Michigan,Keweenaw,2113
Michigan,Lake,11881
Michigan,Lapeer,88028
Michigan,Leelanau,21764
Michigan,Lenawee,98266
Michigan,Livingston,191224
Michigan,Luce,6283
Michigan,Mackinac,10787
Michigan,Macomb,874759
Michigan,Manistee,24528
Michigan,Marquette,66516
Michigan,Mason,29100
Michigan,Mecosta,43545
Michigan,Menominee,22983
Michigan,Midland,83209
Michigan,Missaukee,15113
Michigan,Monroe,150439
Michigan,Montcalm,63968
Michigan,Montmorency,9265
Michigan,Muskegon,173588
Michigan,Newaygo,48892
Michigan,Oakland,1259201
Michigan,Oceana,26625
Michigan,Ogemaw,20952
Michigan,Ontonagon,5795
Michigan,Osceola,23341
Michigan,Oscoda,8276
Michigan,Otsego,24665
Michigan,Ottawa,290494
Michigan,Presque Isle,12738
Michigan,Roscommon,23884
Michigan,Saginaw,190800
Michigan,Saint Clair,159337
Michigan,Saint Joseph,61043
Michigan,Sanilac,41182
Michigan,Schoolcraft,8068
Michigan,Shiawassee,68192
Michigan,Tuscola,52516
Michigan,Van Buren,75448
Michigan,Washtenaw,370963
Michigan,Wayne,1753893
Michigan,Wexford,33466
Minnesota,Aitkin,15902
Minnesota,Anoka,353813
Minnesota,Becker,34371
Minnesota,Beltrami,46847
Minnesota,Benton,40545
Minnesota,Big Stone,4989
Minnesota,Blue Earth,67427
Minnesota,Brown,25111
Minnesota,Carlton,35837
Minnesota,Carver,103551
Minnesota,Cass,29519
Minnesota,Chippewa,11924
Minnesota,Chisago,55922
Minnesota,Clay,63955
Minnesota,Clearwater,8810
Minnesota,Cook,5393
Minnesota,Cottonwood,11277
Minnesota,Crow Wing,64889
Minnesota,Dakota,425423
Minnesota,Dodge,20822
Minnesota,Douglas,37964
Minnesota,Faribault,13758
Minnesota,Fillmore,21058
Minnesota,Freeborn,30444
Minnesota,Goodhue,46403
Minnesota,Grant,6021
Minnesota,Hennepin,1259428
Minnesota,Houston,18578
Minnesota,Hubbard,21332
Minnesota,Isanti,39966
Minnesota,Itasca,45108
Minnesota,Jackson,9911
Minnesota,Kanabec,16207
Minnesota,Kandiyohi,42855
Minnesota,Kittson,4248
Minnesota,Koochiching,12440
Minnesota,Lac qui Parle,6658
Minnesota,Lake,10658
Minnesota,Lake of the Woods,3758
Minnesota,Le Sueur,28494
Minnesota,Lincoln,5673
Minnesota,Lyon,25629
Minnesota,McLeod,35873
Minnesota,Mahnomen,5519
Minnesota,Marshall,9390
Minnesota,Martin,19785
Minnesota,Meeker,23141
Minnesota,Mille Lacs,26139
Minnesota,Morrison,33169
Minnesota,Mower,40011
Minnesota,Murray,8276
Minnesota,Nicollet,34220
Minnesota,Nobles,21924
Minnesota,Norman,6475
Minnesota,Olmsted,156277
Minnesota,Otter Tail,58812
Minnesota,Pennington,14178
Minnesota,Pine,29483
Minnesota,Pipestone,9047
Minnesota,Polk,31529
Minnesota,Pope,11097
Minnesota,Ramsey,550210
Minnesota,Red Lake,3999
Minnesota,Redwood,15249
Minnesota,Renville,14612
Minnesota,Rice,66523
Minnesota,Rock,9414
Minnesota,Roseau,15150
Minnesota,Saint Louis,199754
Minnesota,Scott,147381
Minnesota,Sherburne,96036
Minnesota,Sibley,15028
Minnesota,Stearns,159256
Minnesota,Steele,36803
Minnesota,Stevens,9753
Minnesota,Swift,9345
Minnesota,Todd,24582
Minnesota,Traverse,3308
Minnesota,Wabasha,21645
Minnesota,Wadena,13773
Minnesota,Waseca,18691
Minnesota,Washington,259201
Minnesota,Watonwan,10980
Minnesota,Wilkin,6254
Minnesota,Winona,50825
Minnesota,Wright,136349
Minnesota,Yellow Medicine,9795
Mississippi,Adams,31192
Mississippi,Alcorn,36925
Mississippi,Amite,12326
Mississippi,Attala,18365
Mississippi,Benton,8271
Mississippi,Bolivar,31333
Mississippi,Calhoun,14436
Mississippi,Carroll,9911
Mississippi,Chickasaw,17171
Mississippi,Choctaw,8278
Mississippi,Claiborne,9002
Mississippi,Clarke,15604
Mississippi,Clay,19386
Mississippi,Coahoma,22628
Mississippi,Copiah,28543
Mississippi,Covington,18853
Mississippi,Desoto,182001
Mississippi,Forrest,75036
Mississippi,Franklin,7788
Mississippi,George,24250
Mississippi,Greene,13586
Mississippi,Grenada,21055
Mississippi,Hancock,47334
Mississippi,Harrison,206650
Mississippi,Hinds,237085
Mississippi,Holmes,17622
Mississippi,Humphreys,8257
Mississippi,Issaquena,1308
Mississippi,Itawamba,23517
Mississippi,Jackson,143277
Mississippi,Jasper,16428
Mississippi,Jefferson,7106
Mississippi,Jefferson Davis,11234
Mississippi,Jones,68461
Mississippi,Kemper,10027
Mississippi,Lafayette,54793
Mississippi,Lamar,62447
Mississippi,Lauderdale,75317
Mississippi,Lawrence,12455
Mississippi,Leake,22763
Mississippi,Lee,85202
Mississippi,Leflore,28919
Mississippi,Lincoln,34205
Mississippi,Lowndes,58930
Mississippi,Madison,105630
Mississippi,Marion,24715
Mississippi,Marshall,35451
Mississippi,Monroe,35564
Mississippi,Montgomery,10023
Mississippi,Neshoba,29125
Mississippi,Newton,21443
Mississippi,Noxubee,10535
Mississippi,Oktibbeha,49599
Mississippi,Panola,34178
Mississippi,Pearl River,55387
Mississippi,Perry,11931
Mississippi,Pike,39563
Mississippi,Pontotoc,31833
Mississippi,Prentiss,25315
Mississippi,Quitman,7051
Mississippi,Rankin,153902
Mississippi,Scott,28287
Mississippi,Sharkey,4377
Mississippi,Simpson,26758
Mississippi,Smith,16002
Mississippi,Stone,18717
Mississippi,Sunflower,25735
Mississippi,Tallahatchie,13987
Mississippi,Tate,28759
Mississippi,Tippah,21995
Mississippi,Tishomingo,19454
Mississippi,Tunica,9944
Mississippi,Union,28606
Mississippi,Walthall,14465
Mississippi,Warren,46176
Mississippi,Washington,45063
Mississippi,Wayne,20298
Mississippi,Webster,9788
Mississippi,Wilkinson,8792
Mississippi,Winston,18165
Mississippi,Yalobusha,12392
Mississippi,Yazoo,28248
Missouri,Adair,25339
Missouri,Andrew,17607
Missouri,Atchison,5171
Missouri,Audrain,25473
Missouri,Barry,35886
Missouri,Barton,11798
Missouri,Bates,16320
Missouri,Benton,19278
Missouri,Bollinger,12169
Missouri,Boone,180005
Missouri,Buchanan,88571
Missouri,Butler,42639
Missouri,Caldwell,9108
Missouri,Callaway,44889
Missouri,Camden,45815
Missouri,Cape Girardeau,78753
Missouri,Carroll,8743
Missouri,Carter,6054
Missouri,Cass,104954
Missouri,Cedar,14165
Missouri,Chariton,7451
Missouri,Christian,86983
Missouri,Clark,6842
Missouri,Clay,246365
Missouri,Clinton,20470
Missouri,Cole,76796
Missouri,Cooper,17603
Missouri,Crawford,23957
Missouri,Dade,7569
Missouri,Dallas,16762
Missouri,Daviess,8313
Missouri,De Kalb,12630
Missouri,Dent,15441
Missouri,Douglas,13373
Missouri,Dunklin,29423
Missouri,Franklin,103670
Missouri,Gasconade,14705
Missouri,Gentry,6628
Missouri,Greene,291923
Missouri,Grundy,9914
Missouri,Harrison,8414
Missouri,Henry,21792
Missouri,Hickory,9509
Missouri,Holt,4404
Missouri,Howard,10137
Missouri,Howell,40076
Missouri,Iron,10177
Missouri,Jackson,700307
Missouri,Jasper,120636
Missouri,Jefferson,224347
Missouri,Johnson,53652
Missouri,Knox,3947
Missouri,Laclede,35713
Missouri,Lafayette,32598
Missouri,Lawrence,38359
Missouri,Lewis,9855
Missouri,Lincoln,57686
Missouri,Linn,12037
Missouri,Livingston,15146
Missouri,McDonald,23078
Missouri,Macon,15153
Missouri,Madison,12188
Missouri,Maries,8769
Missouri,Marion,28592
Missouri,Mercer,3641
Missouri,Miller,25336
Missouri,Mississippi,13336
Missouri,Moniteau,16121
Missouri,Monroe,8664
Missouri,Montgomery,11534
Missouri,Morgan,20358
Missouri,New Madrid,17296
Missouri,Newton,58266
Missouri,Nodaway,22304
Missouri,Oregon,10541
Missouri,Osage,13714
Missouri,Ozark,9017
Missouri,Pemiscot,16272
Missouri,Perry,19150
Missouri,Pettis,42542
Missouri,Phelps,44732
Missouri,Pike,18504
Missouri,Platte,102985
Missouri,Polk,32201
Missouri,Pulaski,52014
Missouri,Putnam,4757
Missouri,Ralls,10212
Missouri,Randolph,24763
Missouri,Ray,22883
Missouri,Reynolds,6254
Missouri,Ripley,13401
Missouri,Saint Charles,399182
Missouri,Saint Clair,9395
Missouri,Sainte Genevieve,17888
Missouri,Saint Francois,66692
Missouri,Saint Louis,996945
Missouri,Saline,22895
Missouri,Schuyler,4599
Missouri,Scotland,4966
Missouri,Scott,38458
Missouri,Shannon,8189
Missouri,Shelby,6050
Missouri,Stoddard,29206
Missouri,Stone,31749
Missouri,Sullivan,6221
Missouri,Taney,55852
Missouri,Texas,25571
Missouri,Vernon,20528
Missouri,Warren,34711
Missouri,Washington,24943
Missouri,Wayne,13122
Missouri,Webster,39109
Missouri,Worth,2040
Missouri,Wright,18378
Missouri,Saint Louis,302838
Montana,Beaverhead,9404
Montana,Big Horn,13338
Montana,Blaine,6807
Montana,Broadwater,6085
Montana,Carbon,10714
Montana,Carter,1238
Montana,Cascade,81643
Montana,Chouteau,5745
Montana,Custer,11586
Montana,Daniels,1747
Montana,Dawson,8680
Montana,Deer Lodge,9131
Montana,Fallon,2920
Montana,Fergus,11113
Montana,Flathead,102106
Montana,Gallatin,111876
Montana,Garfield,1268
Montana,Glacier,13747
Montana,Golden Valley,826
Montana,Granite,3378
Montana,Hill,16347
Montana,Jefferson,12097
Montana,Judith Basin,1952
Montana,Lake,30250
Montana,Lewis and Clark,68700
Montana,Liberty,2430
Montana,Lincoln,19794
Montana,McCone,1675
Montana,Madison,8768
Montana,Meagher,1866
Montana,Mineral,4316
Montana,Missoula,118791
Montana,Musselshell,4651
Montana,Park,16736
Montana,Petroleum,513
Montana,Phillips,4074
Montana,Pondera,5972
Montana,Powder River,1716
Montana,Powell,6968
Montana,Prairie,1087
Montana,Ravalli,43172
Montana,Richland,10913
Montana,Roosevelt,11059
Montana,Rosebud,9063
Montana,Sanders,11844
Montana,Sheridan,3424
Montana,Silver Bow,34993
Montana,Stillwater,9534
Montana,Sweet Grass,3710
Montana,Teton,6162
Montana,Toole,4853
Montana,Treasure,679
Montana,Valley,7437
Montana,Wheatland,2236
Montana,Wibaux,1034
Montana,Yellowstone,160137
Nebraska,Adams,31511
Nebraska,Antelope,6336
Nebraska,Arthur,465
Nebraska,Banner,730
Nebraska,Blaine,476
Nebraska,Boone,5239
Nebraska,Box Butte,10772
Nebraska,Boyd,1955
Nebraska,Brown,2973
Nebraska,Buffalo,49615
Nebraska,Burt,6488
Nebraska,Butler,8058
Nebraska,Cass,26159
Nebraska,Cedar,8446
Nebraska,Chase,3977
Nebraska,Cherry,5761
Nebraska,Cheyenne,9310
Nebraska,Clay,6214
Nebraska,Colfax,10881
Nebraska,Cuming,8940
Nebraska,Custer,10840
Nebraska,Dakota,20083
Nebraska,Dawes,8716
Nebraska,Dawson,23709
Nebraska,Deuel,1825
Nebraska,Dixon,5709
Nebraska,Dodge,36791
Nebraska,Douglas,566880
Nebraska,Dundy,1770
Nebraska,Fillmore,5527
Nebraska,Franklin,3023
Nebraska,Frontier,2608
Nebraska,Furnas,4715
Nebraska,Gage,21493
Nebraska,Garden,1897
Nebraska,Garfield,1987
Nebraska,Gosper,1996
Nebraska,Grant,660
Nebraska,Greeley,2356
Nebraska,Hall,61607
Nebraska,Hamilton,9280
Nebraska,Harlan,3401
Nebraska,Hayes,916
Nebraska,Hitchcock,2806
Nebraska,Holt,10178
Nebraska,Hooker,682
Nebraska,Howard,6468
Nebraska,Jefferson,7097
Nebraska,Johnson,5134
Nebraska,Kearney,6544
Nebraska,Keith,8021
Nebraska,Keya Paha,810
Nebraska,Kimball,3618
Nebraska,Knox,8419
Nebraska,Lancaster,317272
Nebraska,Lincoln,35185
Nebraska,Logan,749
Nebraska,Loup,618
Nebraska,McPherson,492
Nebraska,Madison,35392
Nebraska,Merrick,7733
Nebraska,Morrill,4686
Nebraska,Nance,3532
Nebraska,Nemaha,6958
Nebraska,Nuckolls,4195
Nebraska,Otoe,15985
Nebraska,Pawnee,2632
Nebraska,Perkins,2929
Nebraska,Phelps,8996
Nebraska,Pierce,7142
Nebraska,Platte,33363
Nebraska,Polk,5278
Nebraska,Red Willow,10726
Nebraska,Richardson,7937
Nebraska,Rock,1360
Nebraska,Saline,14350
Nebraska,Sarpy,184459
Nebraska,Saunders,21303
Nebraska,Scotts Bluff,35989
Nebraska,Seward,17318
Nebraska,Sheridan,5190
Nebraska,Sherman,3038
Nebraska,Sioux,1187
Nebraska,Stanton,5970
Nebraska,Thayer,5039
Nebraska,Thomas,720
Nebraska,Thurston,7303
Nebraska,Valley,4190
Nebraska,Washington,20667
Nebraska,Wayne,9403
Nebraska,Webster,3533
Nebraska,Wheeler,805
Nebraska,York,13772
Nevada,Churchill,24440
Nevada,Clark,2231647
Nevada,Douglas,48467
Nevada,Elko,52460
Nevada,Esmeralda,826
Nevada,Eureka,2003
Nevada,Humboldt,16786
Nevada,Lander,5575
Nevada,Lincoln,5201
Nevada,Lyon,55808
Nevada,Mineral,4514
Nevada,Nye,45346
Nevada,Pershing,6666
Nevada,Storey,4029
Nevada,Washoe,465735
Nevada,White Pine,9475
Nevada,Carson City,55414
New Hampshire,Belknap,61022
New Hampshire,Carroll,48779
New Hampshire,Cheshire,76493
New Hampshire,Coos,31589
New Hampshire,Grafton,89786
New Hampshire,Hillsborough,415247
New Hampshire,Merrimack,151132
New Hampshire,Rockingham,309176
New Hampshire,Strafford,130090
New Hampshire,Sullivan,43144
New Jersey,Atlantic,265429
New Jersey,Bergen,936692
New Jersey,Burlington,445384
New Jersey,Camden,507078
New Jersey,Cape May,92560
New Jersey,Cumberland,150972
New Jersey,Essex,799767
New Jersey,Gloucester,291408
New Jersey,Hudson,676061
New Jersey,Hunterdon,124714
New Jersey,Mercer,369811
New Jersey,Middlesex,829685
New Jersey,Monmouth,621354
New Jersey,Morris,494228
New Jersey,Ocean,601651
New Jersey,Passaic,503310
New Jersey,Salem,62607
New Jersey,Somerset,331164
New Jersey,Sussex,140799
New Jersey,Union,558067
New Jersey,Warren,105779
New Mexico,Bernalillo,678701
New Mexico,Catron,3578
New Mexico,Chaves,64689
New Mexico,Cibola,26746
New Mexico,Colfax,12110
New Mexico,Curry,49437
New Mexico,Debaca,1781
New Mexico,Dona Ana,217522
New Mexico,Eddy,57900
New Mexico,Grant,27346
New Mexico,Guadalupe,4341
New Mexico,Harding,655
New Mexico,Hidalgo,4240
New Mexico,Lea,69611
New Mexico,Lincoln,19556
New Mexico,Los Alamos,19101
New Mexico,Luna,23963
New Mexico,McKinley,72290
New Mexico,Mora,4506
New Mexico,Otero,66781
New Mexico,Quay,8253
New Mexico,Rio Arriba,39006
New Mexico,Roosevelt,18743
New Mexico,Sandoval,145179
New Mexico,San Juan,125043
New Mexico,San Miguel,27591
New Mexico,Santa Fe,150056
New Mexico,Sierra,10968
New Mexico,Socorro,16735
New Mexico,Taos,32835
New Mexico,Torrance,15591
New Mexico,Union,4118
New Mexico,Valencia,76456
New York,Albany,307117
New York,Allegany,46430
New York,Bronx,1432132
New York,Broome,191659
New York,Cattaraugus,76840
New York,Cayuga,77145
New York,Chautauqua,127939
New York,Chemung,84254
New York,Chenango,47536
New York,Clinton,80695
New York,Columbia,59916
New York,Cortland,47823
New York,Delaware,44527
New York,Dutchess,293718
New York,Erie,919719
New York,Essex,37300
New York,Franklin,50293
New York,Fulton,53591
New York,Genesee,57511
New York,Greene,47491
New York,Hamilton,4434
New York,Herkimer,61833
New York,Jefferson,111755
New York,Kings,2582830
New York,Lewis,26447
New York,Livingston,63227
New York,Madison,70795
New York,Monroe,742474
New York,Montgomery,49455
New York,Nassau,1358343
New York,New York,1628701
New York,Niagara,210433
New York,Oneida,229577
New York,Onondaga,461809
New York,Ontario,109864
New York,Orange,381951
New York,Orleans,40612
New York,Oswego,117898
New York,Otsego,59749
New York,Putnam,98892
New York,Queens,2278906
New York,Rensselaer,159442
New York,Richmond,476179
New York,Rockland,325695
New York,Saint Lawrence,108047
New York,Saratoga,230163
New York,Schenectady,155350
New York,Schoharie,31097
New York,Schuyler,17912
New York,Seneca,34300
New York,Steuben,95796
New York,Suffolk,1481093
New York,Sullivan,75498
New York,Tioga,48560
New York,Tompkins,102793
New York,Ulster,178599
New York,Warren,64265
New York,Washington,61197
New York,Wayne,90064
New York,Westchester,967612
New York,Wyoming,40085
New York,Yates,24841
North Carolina,Alamance,166436
North Carolina,Alexander,37353
North Carolina,Alleghany,11161
North Carolina,Anson,24877
North Carolina,Ashe,27109
North Carolina,Avery,17505
North Carolina,Beaufort,47079
North Carolina,Bertie,19026
North Carolina,Bladen,33190
North Carolina,Brunswick,136744
North Carolina,Buncombe,259103
North Carolina,Burke,90382
North Carolina,Cabarrus,211342
North Carolina,Caldwell,82029
North Carolina,Camden,10710
North Carolina,Carteret,69524
North Carolina,Caswell,22698
North Carolina,Catawba,158652
North Carolina,Chatham,73139
North Carolina,Cherokee,28383
North Carolina,Chowan,14029
North Carolina,Clay,11139
North Carolina,Cleveland,97645
North Carolina,Columbus,55655
North Carolina,Craven,102912
North Carolina,Cumberland,332330
North Carolina,Currituck,27072
North Carolina,Dare,36501
North Carolina,Davidson,166614
North Carolina,Davie,42733
North Carolina,Duplin,58856
North Carolina,Durham,316739
North Carolina,Edgecombe,52005
North Carolina,Forsyth,379099
North Carolina,Franklin,67560
North Carolina,Gaston,222846
North Carolina,Gates,11573
North Carolina,Graham,8484
North Carolina,Granville,60115
North Carolina,Greene,21012
North Carolina,Guilford,533670
North Carolina,Halifax,50574
North Carolina,Harnett,134214
North Carolina,Haywood,61971
North Carolina,Henderson,116748
North Carolina,Hertford,23659
North Carolina,Hoke,54764
North Carolina,Hyde,5230
North Carolina,Iredell,178435
North Carolina,Jackson,43327
North Carolina,Johnston,202675
North Carolina,Jones,9637
North Carolina,Lee,61452
North Carolina,Lenoir,55976
North Carolina,Lincoln,83770
North Carolina,McDowell,45507
North Carolina,Macon,35285
North Carolina,Madison,21763
North Carolina,Martin,22671
North Carolina,Mecklenburg,1093901
North Carolina,Mitchell,15000
North Carolina,Montgomery,27271
North Carolina,Moore,98682
North Carolina,Nash,94016
North Carolina,New Hanover,232274
North Carolina,Northampton,19676
North Carolina,Onslow,197683
North Carolina,Orange,146027
North Carolina,Pamlico,12670
North Carolina,Pasquotank,39639
North Carolina,Pender,62162
North Carolina,Perquimans,13422
North Carolina,Person,39507
North Carolina,Pitt,179914
North Carolina,Polk,20611
North Carolina,Randolph,143351
North Carolina,Richmond,44887
North Carolina,Robeson,131831
North Carolina,Rockingham,90690
North Carolina,Rowan,141262
North Carolina,Rutherford,66826
North Carolina,Sampson,63626
North Carolina,Scotland,34810
North Carolina,Stanly,62075
North Carolina,Stokes,45467
North Carolina,Surry,71948
North Carolina,Swain,14245
North Carolina,Transylvania,34215
North Carolina,Tyrrell,4131
North Carolina,Union,235908
North Carolina,Vance,44582
North Carolina,Wake,1092305
North Carolina,Warren,19807
North Carolina,Washington,11859
North Carolina,Watauga,55945
North Carolina,Wayne,123248
North Carolina,Wilkes,68557
North Carolina,Wilson,81455
North Carolina,Yadkin,37543
North Carolina,Yancey,17903
North Dakota,Adams,2294
North Dakota,Barnes,10542
North Dakota,Benson,6962
North Dakota,Billings,919
North Dakota,Bottineau,6411
North Dakota,Bowman,3076
North Dakota,Burke,2100
North Dakota,Burleigh,95273
North Dakota,Cass,181516
North Dakota,Cavalier,3829
North Dakota,Dickey,4903
North Dakota,Divide,2283
North Dakota,Dunn,4332
North Dakota,Eddy,2313
North Dakota,Emmons,3295
North Dakota,Foster,3216
North Dakota,Golden Valley,1769
North Dakota,Grand Forks,70770
North Dakota,Grant,2374
North Dakota,Griggs,2232
North Dakota,Hettinger,2514
North Dakota,Kidder,2450
North Dakota,Lamoure,4062
North Dakota,Logan,1903
North Dakota,McHenry,5816
North Dakota,McIntosh,2585
North Dakota,McKenzie,13632
North Dakota,McLean,9541
North Dakota,Mercer,8267
North Dakota,Morton,31095
North Dakota,Mountrail,10218
North Dakota,Nelson,2869
North Dakota,Oliver,1952
North Dakota,Pembina,6947
North Dakota,Pierce,4081
North Dakota,Ramsey,11481
North Dakota,Ransom,5237
North Dakota,Renville,2374
North Dakota,Richland,16239
North Dakota,Rolette,14301
North Dakota,Sargent,3870
North Dakota,Sheridan,1349
North Dakota,Sioux,4358
North Dakota,Slope,763
North Dakota,Stark,30997
North Dakota,Steele,1903
North Dakota,Stutsman,20917
North Dakota,Towner,2192
North Dakota,Traill,8037
North Dakota,Walsh,10667
North Dakota,Ward,67744
North Dakota,Wells,3957
North Dakota,Williams,35350
Ohio,Adams,27724
Ohio,Allen,102663
Ohio,Ashland,53745
Ohio,Ashtabula,97493
Ohio,Athens,65818
Ohio,Auglaize,45804
Ohio,Belmont,67505
Ohio,Brown,43602
Ohio,Butler,382378
Ohio,Carroll,27081
Ohio,Champaign,38754
Ohio,Clark,134585
Ohio,Clermont,205466
Ohio,Clinton,42057
Ohio,Columbiana,102665
Ohio,Coshocton,36629
Ohio,Crawford,41550
Ohio,Cuyahoga,1243857
Ohio,Darke,51323
Ohio,Defiance,38165
Ohio,Delaware,204826
Ohio,Erie,74615
Ohio,Fairfield,155782
Ohio,Fayette,28666
Ohio,Franklin,1310300
Ohio,Fulton,42276
Ohio,Gallia,29979
Ohio,Geauga,94031
Ohio,Greene,167995
Ohio,Guernsey,39022
Ohio,Hamilton,816684
Ohio,Hancock,75930
Ohio,Hardin,31480
Ohio,Harrison,15174
Ohio,Henry,27086
Ohio,Highland,43058
Ohio,Hocking,28385
Ohio,Holmes,43892
Ohio,Huron,58504
Ohio,Jackson,32384
Ohio,Jefferson,65767
Ohio,Knox,61893
Ohio,Lake,230514
Ohio,Lawrence,59866
Ohio,Licking,175769
Ohio,Logan,45358
Ohio,Lorain,309461
Ohio,Lucas,429899
Ohio,Madison,44413
Ohio,Mahoning,229642
Ohio,Marion,65256
Ohio,Medina,179146
Ohio,Meigs,23106
